user_id,item_id,behavior_type,user_geohash,item_category,time
136769457,168880804,1,,909,2014-12-14 01
114515435,348209677,1,,292,2014-12-03 08
129489291,291167077,1,,6400,2014-12-15 19
116101597,2684071,1,,1863,2014-11-19 22
118986002,301548386,3,,3368,2014-12-12 11
128108757,397034731,1,99cs0g7,3368,2014-12-04 10
16788720,310448648,1,,10507,2014-12-06 20
117903708,301736723,1,94l4f3w,6000,2014-11-26 22
29524082,157654959,1,,1863,2014-12-17 19
136769457,91451870,1,,13230,2014-11-27 21
114515435,257082347,1,,11335,2014-12-09 23
129489291,320644124,1,,6084,2014-12-05 14
116101597,366010244,1,,1863,2014-11-19 21
118986002,301548386,1,,3368,2014-12-18 08
128108757,300029844,1,,3368,2014-12-06 20
16788720,310448648,1,,10507,2014-12-06 20
117903708,404242165,1,94l4fuq,7705,2014-12-08 22
29524082,13284321,1,,1863,2014-12-14 10
136769457,99458120,1,,10533,2014-12-06 16
114515435,348209677,1,,292,2014-12-12 15
129489291,164928098,1,,6400,2014-12-15 22
116101597,146596417,1,,3660,2014-12-07 23
118986002,46914498,1,,3064,2014-12-08 12
128108757,276176013,1,,2931,2014-11-21 08
16788720,225459001,1,94olj6h,10894,2014-12-14 19
117903708,137100942,1,,1346,2014-12-05 01
29524082,168574363,1,,1863,2014-12-14 10
136769457,258690175,1,,7195,2014-11-24 16
114515435,257082347,1,,11335,2014-12-09 23
129489291,385844639,1,,10322,2014-11-22 03
116101597,339131602,1,,5232,2014-11-19 16
118986002,301548386,1,,3368,2014-12-17 21
128108757,92999434,1,,7971,2014-12-12 19
16788720,320566365,1,,10507,2014-12-06 20
117903708,297152234,1,,9808,2014-12-12 10
29524082,396441762,1,,1863,2014-12-12 20
136769457,391868612,1,,231,2014-12-16 15
114515435,181893698,1,,7440,2014-12-04 18
129489291,178060631,1,,2825,2014-12-14 00
116101597,218813729,1,,6689,2014-12-04 14
118986002,72594736,3,,3064,2014-12-18 10
128108757,227479692,1,99cs0g5,10576,2014-12-01 21
16788720,329557023,1,94olj6q,7690,2014-12-15 18
117903708,220467535,1,,1346,2014-12-12 22
29524082,167178263,1,996og36,11279,2014-11-28 18
136769457,329054407,1,,231,2014-11-28 16
114515435,181893698,1,,7440,2014-12-03 11
129489291,344814254,1,,5232,2014-12-17 08
116101597,347991745,1,,3660,2014-12-07 23
118986002,301548386,1,,3368,2014-12-12 20
128108757,45559972,1,,3381,2014-11-28 19
16788720,397274529,1,,6977,2014-12-12 08
117903708,220467535,1,,1346,2014-12-12 22
29524082,73697424,1,,1863,2014-12-18 11
136769457,348814872,1,,10533,2014-12-08 11
114515435,276338382,2,,292,2014-12-12 15
129489291,120679892,3,,10322,2014-12-15 23
116101597,177877768,1,,4048,2014-11-23 13
118986002,111439300,1,,3064,2014-12-08 12
128108757,360334093,1,99cs0b1,10576,2014-12-02 22
16788720,148808111,1,,3424,2014-12-15 22
117903708,51729839,1,,6228,2014-12-12 01
29524082,143198123,1,,5399,2014-11-27 13
136769457,284350054,1,,1083,2014-11-20 10
114515435,319328922,1,,292,2014-12-03 08
129489291,352207318,1,,11879,2014-12-08 17
116101597,114884153,1,,4048,2014-11-19 16
118986002,169628294,3,,3064,2014-12-08 14
128108757,227036487,1,99cs0bs,10431,2014-11-29 19
16788720,257056915,1,,6000,2014-11-20 13
117903708,337500635,1,,9808,2014-12-12 04
29524082,46818348,1,,1863,2014-12-18 12
136769457,198426022,1,,4296,2014-11-27 15
114515435,66810369,1,,11307,2014-12-02 20
129489291,354833882,1,,12406,2014-12-09 19
116101597,177877768,1,,4048,2014-12-05 10
118986002,228568915,1,,8270,2014-12-13 07
128108757,274522592,1,99cs0b3,7985,2014-11-23 17
16788720,293625612,1,,6793,2014-12-10 08
117903708,220467535,3,,1346,2014-12-12 22
29524082,28145579,1,996oef4,1083,2014-11-26 13
136769457,348814872,1,,10533,2014-12-08 11
114515435,174705695,1,,2825,2014-12-05 13
129489291,269654769,1,,2040,2014-12-03 21
116101597,177877768,1,,4048,2014-12-05 10
118986002,300186405,1,9502dtc,3064,2014-12-09 10
128108757,67170339,1,,11279,2014-12-15 16
16788720,277319809,1,94olj6a,6000,2014-11-29 20
117903708,51043660,1,,6228,2014-11-21 14
29524082,153649905,1,,1863,2014-11-28 09
136769457,398618067,1,,231,2014-12-16 15
114515435,290615065,1,,7103,2014-12-02 20
129489291,3451831,1,,6400,2014-12-15 19
116101597,74722764,1,,120,2014-12-07 23
118986002,221741746,1,,3064,2014-12-08 12
128108757,153532564,1,99cs0bu,1863,2014-12-12 09
16788720,348483963,1,,3940,2014-11-27 08
117903708,148825229,1,,9836,2014-11-20 21
29524082,366343676,1,,11824,2014-12-14 12
136769457,58188447,1,,10533,2014-12-03 13
114515435,82030565,1,,8270,2014-12-10 00
129489291,17879265,1,,14033,2014-11-18 02
116101597,376799859,1,,5399,2014-12-05 23
118986002,65371265,1,,3064,2014-12-08 13
128108757,258056952,1,99cs0b0,12919,2014-12-02 22
16788720,83298235,1,,6000,2014-12-09 01
117903708,316815833,1,,9836,2014-11-18 00
29524082,280338812,1,,1863,2014-12-14 10
136769457,48296364,1,,231,2014-12-16 15
114515435,161251402,1,,4370,2014-12-05 13
129489291,184515694,1,,484,2014-12-18 21
116101597,114884153,1,,4048,2014-11-23 13
118986002,155764240,1,,3064,2014-12-08 13
128108757,32811411,1,,9933,2014-12-13 20
16788720,402494053,1,,4593,2014-11-20 07
117903708,55741846,1,,9836,2014-11-20 21
29524082,1063848,1,996og1m,11279,2014-11-28 18
136769457,296595897,1,,9488,2014-12-04 15
114515435,114774757,1,,2883,2014-11-19 02
129489291,347019633,1,,14033,2014-11-26 01
116101597,330609648,1,,5399,2014-11-24 20
118986002,242949785,1,,3064,2014-12-08 10
128108757,357017267,1,99cs0bt,11406,2014-12-05 13
16788720,309353952,1,,3424,2014-12-10 17
117903708,279146026,1,94l4f3r,9836,2014-11-22 23
29524082,288683281,1,996oefv,6400,2014-11-26 12
136769457,380823254,1,,9488,2014-11-20 10
114515435,137868116,2,,6054,2014-11-19 02
129489291,120679892,1,,10322,2014-11-22 03
116101597,49462625,1,,5027,2014-12-07 21
118986002,330965675,1,,8270,2014-12-12 19
128108757,361755505,1,99cs0ct,11406,2014-12-10 19
16788720,255073226,1,94oljql,6936,2014-11-29 21
117903708,208779184,1,,9836,2014-11-20 22
29524082,377927374,1,996og1j,5027,2014-11-26 17
136769457,399660195,3,,2269,2014-11-18 09
114515435,266388391,1,,11824,2014-12-10 20
129489291,159668506,1,,14033,2014-11-26 01
116101597,314469051,1,,1442,2014-12-04 16
118986002,272008508,1,,8270,2014-12-13 09
128108757,323813905,1,99cs0gr,11406,2014-12-09 23
16788720,83298235,1,,6000,2014-12-09 01
117903708,208779184,1,,9836,2014-11-20 22
29524082,234727912,1,,5232,2014-11-24 13
136769457,99458120,1,,10533,2014-12-13 14
114515435,398004990,1,,13230,2014-11-19 14
129489291,184515694,1,,484,2014-12-17 11
116101597,168142968,1,,9835,2014-11-24 20
118986002,203417200,1,,3064,2014-12-09 09
128108757,210597796,1,99cs0gq,9933,2014-11-26 20
16788720,170406862,1,,3424,2014-12-10 17
117903708,301584636,1,,9836,2014-11-20 22
29524082,181830530,1,996oeee,5399,2014-11-26 12
136769457,257967096,1,,11279,2014-12-04 10
114515435,6645387,1,,5399,2014-12-05 13
129489291,225195057,1,,12406,2014-12-15 13
116101597,53987604,1,,4676,2014-11-25 10
118986002,272008508,1,,8270,2014-12-15 19
128108757,148969697,1,99cs0gh,9933,2014-12-18 22
16788720,135104537,1,94oljqr,6000,2014-12-10 21
117903708,53245562,1,,7622,2014-11-20 22
29524082,477546,1,,5232,2014-12-12 18
136769457,251773958,1,,14079,2014-12-14 23
114515435,6645387,1,,5399,2014-12-05 13
129489291,398691564,1,,14033,2014-11-18 02
116101597,276959819,1,,4676,2014-11-25 10
118986002,203417200,1,,3064,2014-12-12 20
128108757,249831111,1,99cs0ao,9933,2014-11-30 12
16788720,235675594,1,94olj6j,1230,2014-12-14 19
117903708,130877629,1,,7622,2014-11-20 22
29524082,209400496,1,996oedo,5399,2014-12-11 15
136769457,83563825,1,,2825,2014-12-02 09
114515435,240758001,2,,1843,2014-11-21 16
129489291,261188426,1,,2040,2014-12-03 21
116101597,213056540,1,,8877,2014-12-03 10
118986002,150439759,1,,3064,2014-12-08 16
128108757,375811563,1,,9933,2014-12-02 12
16788720,26803792,1,,6936,2014-12-07 20
117903708,30265759,1,,7622,2014-11-20 20
29524082,239009066,1,,5689,2014-11-24 20
136769457,3394759,1,,2825,2014-11-26 14
114515435,71040392,1,,11279,2014-12-03 09
129489291,183660216,1,,14033,2014-11-18 02
116101597,201154169,2,,5027,2014-12-05 11
118986002,183830552,1,,3064,2014-12-18 09
128108757,249831111,1,99cs0ng,9933,2014-11-30 12
16788720,54069177,1,,3424,2014-12-10 17
117903708,110301961,1,,3475,2014-12-17 01
29524082,187855759,1,,4370,2014-11-22 17
136769457,321908089,1,,2274,2014-12-17 09
114515435,79739328,1,,11279,2014-12-03 09
129489291,51408206,1,,14033,2014-11-26 01
116101597,201154169,1,,5027,2014-12-05 11
118986002,287365390,1,,3064,2014-11-25 15
128108757,210597796,1,,9933,2014-12-01 17
16788720,147816649,1,94olj66,5689,2014-12-10 23
117903708,236983988,1,,9808,2014-12-12 01
29524082,298789772,1,996oee7,5689,2014-12-11 14
136769457,190269881,1,,14079,2014-12-04 11
114515435,266707255,2,,11279,2014-12-09 23
129489291,313866271,1,,14033,2014-11-18 02
116101597,293005141,1,,8930,2014-11-30 00
118986002,22113737,1,,3064,2014-12-12 12
128108757,391581191,1,99cs0b7,11406,2014-12-04 21
16788720,747649,1,94oljqh,3424,2014-12-13 21
117903708,6993649,1,,9836,2014-11-20 22
29524082,229037474,1,,5894,2014-11-21 20
136769457,289142256,1,,10533,2014-12-02 16
114515435,162126698,1,,1843,2014-11-21 16
129489291,347019633,1,,14033,2014-11-26 22
116101597,114783912,1,,5271,2014-11-23 17
118986002,223722682,1,,3064,2014-12-15 20
128108757,145698366,1,99cs0bq,9933,2014-12-13 18
16788720,230640134,1,94oljqf,3099,2014-12-15 14
117903708,223419238,1,,3475,2014-12-17 01
29524082,366601925,1,,5894,2014-11-21 20
136769457,112098583,1,,11272,2014-11-20 11
114515435,19060520,1,,1843,2014-11-21 16
129489291,43548272,1,,14033,2014-11-18 02
116101597,337999970,1,,5271,2014-11-24 17
118986002,330965675,1,,8270,2014-12-10 06
128108757,83719567,1,99cs0g4,9933,2014-12-12 10
16788720,41244663,1,,3424,2014-11-20 08
117903708,6993649,1,,9836,2014-11-20 22
29524082,100023133,1,,4370,2014-11-24 20
136769457,351651899,1,,3662,2014-12-13 14
114515435,324274028,1,,4520,2014-12-16 14
129489291,354833882,1,,12406,2014-12-14 05
116101597,386906752,1,,5271,2014-11-24 20
118986002,330965675,1,,8270,2014-12-18 10
128108757,231641066,1,99cs0b7,11406,2014-12-14 10
16788720,70966266,1,94oljpf,3099,2014-12-15 14
117903708,395200199,1,,1807,2014-11-18 00
29524082,117121961,1,,5232,2014-12-12 18
136769457,198822883,1,99cuq51,2274,2014-12-17 20
114515435,266707255,1,,11279,2014-12-09 23
129489291,137126378,1,,3988,2014-12-09 23
116101597,150270427,1,,446,2014-11-23 09
118986002,330965675,1,,8270,2014-12-12 19
128108757,137589743,1,,9933,2014-12-02 12
16788720,100773333,1,,6977,2014-12-03 00
117903708,304262462,1,94l4fvq,9559,2014-11-20 13
29524082,64384410,1,996ogv5,4370,2014-11-23 20
136769457,146655243,1,,10533,2014-11-23 11
114515435,62999391,1,,11279,2014-12-09 23
129489291,368535327,1,,2040,2014-12-03 21
116101597,9360744,1,,10242,2014-12-05 15
118986002,330965675,1,,8270,2014-12-12 19
128108757,401591283,1,99cs0bi,9933,2014-11-26 20
16788720,277005588,1,,2656,2014-11-23 10
117903708,304262462,1,94l4fuk,9559,2014-11-20 13
29524082,64384410,2,,4370,2014-11-26 13
136769457,361174438,1,,14079,2014-11-23 11
114515435,1448258,1,,242,2014-12-12 15
129489291,34726215,1,,3988,2014-12-10 00
116101597,223234062,1,,3275,2014-12-05 23
118986002,241123666,1,,3064,2014-12-12 10
128108757,57064978,1,,11406,2014-12-03 20
16788720,277005588,1,,2656,2014-11-23 10
117903708,232630332,1,94l4fus,5881,2014-12-13 17
29524082,275065705,1,,5232,2014-12-12 18
136769457,266194250,1,99cuqro,2274,2014-12-17 20
114515435,65366074,1,,242,2014-12-12 21
129489291,69129056,1,,3988,2014-12-09 23
116101597,313422748,1,,14038,2014-12-02 20
118986002,190705300,1,,3064,2014-12-18 09
128108757,64258427,1,99cs0b4,11406,2014-12-10 09
16788720,56820855,1,,3424,2014-12-10 17
117903708,142732715,1,94l4fvu,7590,2014-11-26 22
29524082,1604381,1,,4999,2014-12-12 20
136769457,257669576,1,,2825,2014-12-05 07
114515435,249412091,2,,10223,2014-11-21 16
129489291,335724662,1,,6400,2014-12-15 20
116101597,205306287,1,,10121,2014-11-25 00
118986002,241123666,4,,3064,2014-12-12 20
128108757,49963009,1,99cs0cn,9933,2014-11-26 20
16788720,212131673,1,94olj6o,2656,2014-11-29 22
117903708,314197259,1,,12701,2014-12-05 01
29524082,264978175,1,996og37,13230,2014-11-30 09
136769457,13043732,1,,13230,2014-11-27 11
114515435,320536932,2,,10533,2014-11-28 21
129489291,239620722,1,,3988,2014-12-09 23
116101597,357338507,1,,14038,2014-12-02 01
118986002,85373523,1,,10460,2014-12-02 13
128108757,383996480,1,,9933,2014-12-06 22
16788720,34076713,1,94oljqw,6936,2014-11-29 21
117903708,314197259,1,,12701,2014-12-05 01
29524082,64384410,1,,4370,2014-11-24 20
136769457,99458120,1,,10533,2014-12-13 14
114515435,191801366,1,,10223,2014-11-21 16
129489291,251161482,1,,3988,2014-12-09 23
116101597,223946817,1,,10242,2014-12-05 11
118986002,275245636,1,,10460,2014-12-02 13
128108757,168011781,1,99cs0gw,11406,2014-12-04 21
16788720,215954884,1,,3979,2014-12-03 00
117903708,28495834,1,,7590,2014-11-21 00
29524082,100023133,1,,4370,2014-11-24 20
136769457,266835167,1,,13230,2014-12-09 10
114515435,185434759,2,,10533,2014-11-28 20
129489291,381002080,1,,2754,2014-12-06 13
116101597,239424207,1,,10242,2014-12-05 11
118986002,275245636,1,,10460,2014-12-02 13
128108757,383996480,1,,9933,2014-12-13 20
16788720,95619452,3,,7354,2014-12-02 23
117903708,28495834,1,,7590,2014-11-27 20
29524082,196130230,1,,1863,2014-11-28 09
136769457,340228610,1,99cuqwi,10533,2014-12-16 09
114515435,42710586,2,,10533,2014-11-28 20
129489291,279663896,1,,2589,2014-12-18 19
116101597,313422748,1,,14038,2014-12-02 20
118986002,162716654,1,,10460,2014-12-05 20
128108757,54987674,1,99cs0bp,11406,2014-12-09 23
16788720,95619452,1,,7354,2014-12-02 23
117903708,28495834,1,,7590,2014-12-02 15
29524082,148659777,1,,1863,2014-12-14 10
136769457,95448022,2,,13230,2014-12-08 11
114515435,320536932,1,,10533,2014-11-28 21
129489291,218649382,1,,3988,2014-12-09 23
116101597,49194415,1,,1863,2014-11-19 21
118986002,360766116,1,,10460,2014-12-02 13
128108757,154565836,1,99cs0bp,11406,2014-11-29 21
16788720,95619452,1,,7354,2014-12-02 23
117903708,163031814,1,,7590,2014-11-24 00
29524082,234997478,1,,4370,2014-11-22 18
136769457,99458120,1,,10533,2014-12-18 21
114515435,325858904,1,,10533,2014-11-28 21
129489291,37807669,1,,12097,2014-11-22 11
116101597,223829607,1,,1863,2014-11-23 09
118986002,162716654,1,,10460,2014-12-12 09
128108757,359383329,1,99cs0g9,9933,2014-12-02 12
16788720,87353429,1,,2771,2014-12-02 15
117903708,344405580,1,94l4fuv,7590,2014-11-26 22
29524082,150592036,1,,4370,2014-11-21 20
136769457,266835167,1,,13230,2014-12-09 10
114515435,98930864,1,,838,2014-11-30 02
129489291,323988530,1,,6344,2014-11-21 12
116101597,104649225,1,,1863,2014-11-29 21
118986002,241123666,1,,3064,2014-12-11 12
128108757,345051338,1,99cs0b4,11406,2014-12-09 23
16788720,226822947,1,,6700,2014-12-08 20
117903708,338992469,1,94l4fvr,7590,2014-11-26 22
29524082,309767897,1,996oegu,1863,2014-12-16 08
136769457,15354032,1,,14079,2014-12-14 23
114515435,402296722,1,,12421,2014-11-24 20
129489291,171608203,1,,2754,2014-12-06 12
116101597,175122714,1,,10242,2014-12-05 11
118986002,162716654,1,,10460,2014-12-05 20
128108757,29369629,1,99cs0ng,9933,2014-12-11 21
16788720,26803792,1,94olj6k,6936,2014-12-01 18
117903708,382698808,1,,7590,2014-11-27 20
29524082,203843215,1,,8291,2014-11-26 13
136769457,33927490,1,,10533,2014-12-02 16
114515435,1764675,2,,12189,2014-12-09 23
129489291,269654769,1,,2040,2014-11-26 01
116101597,109169563,1,,10242,2014-12-05 11
118986002,286557921,1,,10460,2014-11-25 15
128108757,170948777,1,99cs0bs,11406,2014-11-29 21
16788720,305719854,1,,4370,2014-11-23 10
123006863,207865870,1,,8792,2014-11-22 22
29524082,193674149,1,,10049,2014-11-24 13
136769457,251773958,2,,14079,2014-12-14 23
114515435,225758856,1,,12189,2014-12-09 23
129489291,133396817,1,,6344,2014-11-25 14
116101597,214657905,1,,1863,2014-11-29 21
118986002,241123666,1,,3064,2014-12-11 12
128108757,363080242,1,99cs0gq,9933,2014-12-09 23
16788720,397600826,1,,300,2014-11-27 18
123006863,309647102,1,,2874,2014-11-29 11
29524082,283652256,1,,8291,2014-12-12 20
136769457,15354032,1,,14079,2014-11-27 15
114515435,12132040,1,,5689,2014-11-28 21
129489291,42534495,1,,6344,2014-11-19 20
117489231,204806750,4,,4722,2014-11-18 15
118986002,241123666,1,,3064,2014-12-18 08
128108757,304279535,1,99cs0b5,9933,2014-12-18 22
16788720,54015176,1,,13381,2014-12-01 10
123006863,265138872,1,,10431,2014-11-29 11
29524082,263734290,1,996ogvp,12211,2014-12-15 20
136769457,158581896,1,,10533,2014-11-27 11
114515435,225758856,1,,12189,2014-12-09 23
129489291,133396817,1,,6344,2014-11-21 11
11917811,204816229,1,,12090,2014-12-10 09
118986002,241123666,1,,3064,2014-12-18 09
128108757,363080242,1,99cs0gr,9933,2014-12-14 10
16788720,152892401,1,94oljqb,8864,2014-11-29 20
123006863,207865870,1,,8792,2014-11-22 22
29524082,83807514,1,996ogv9,8291,2014-12-15 20
136769457,251773958,1,,14079,2014-11-20 14
114515435,14075839,1,,12189,2014-12-09 23
129489291,349386849,1,,6400,2014-12-15 20
11917811,45290043,1,,7239,2014-11-25 20
118986002,241123666,1,,3064,2014-12-11 15
128108757,304279535,1,99cs0g5,9933,2014-12-13 12
16788720,289277691,1,,7312,2014-12-07 22
123006863,41446179,1,,3690,2014-11-22 19
29524082,83576695,1,,4676,2014-12-18 11
136769457,282297426,1,,3662,2014-12-05 19
114515435,162497978,1,,2513,2014-12-12 14
129489291,350246320,1,,4159,2014-12-05 08
11917811,124860995,1,,1843,2014-11-19 15
118986002,154882960,1,,7995,2014-12-09 16
128108757,16686275,1,,11406,2014-12-12 12
16788720,27840966,1,,7312,2014-12-10 08
123006863,14262779,3,,10431,2014-11-30 18
29524082,69537807,1,,8291,2014-12-12 15
136769457,14903102,1,,3662,2014-11-29 01
114515435,184326504,1,,5689,2014-11-28 21
129489291,92763707,1,,2040,2014-12-03 21
11917811,317627805,1,,10356,2014-11-26 18
119949716,197395042,1,,5399,2014-11-19 07
128108757,106330734,1,99cs0eo,9933,2014-12-13 13
16788720,164007987,1,,10926,2014-12-13 13
123006863,138980207,1,,6648,2014-12-02 21
29524082,353061264,1,,8291,2014-11-23 11
136769457,113342528,1,,2825,2014-12-16 14
114515435,349493616,1,,10901,2014-12-02 20
129489291,37807669,1,,12097,2014-11-22 11
11917811,247955276,1,,9017,2014-11-29 14
119949716,216068991,1,,5894,2014-12-11 10
128108757,199433931,1,,11406,2014-12-03 20
16788720,234608472,1,94oljqi,12855,2014-12-15 21
123006863,104397999,1,,9650,2014-12-03 11
29524082,78415283,1,996oee3,8291,2014-12-02 13
136769457,169732971,1,,10533,2014-11-18 09
114515435,101039376,1,,10901,2014-12-02 20
129489291,114048989,1,,6400,2014-12-15 11
11917811,90553131,1,,446,2014-11-28 17
119949716,377687520,1,,5894,2014-12-11 08
128108757,106330734,1,99cs0bt,9933,2014-12-13 13
16788720,324683007,1,,6700,2014-12-09 13
123006863,104397999,1,,9650,2014-12-01 18
29524082,69373956,1,996oefp,4676,2014-11-26 13
136769457,95448022,1,,13230,2014-12-10 10
114515435,403416690,1,,1863,2014-12-02 21
129489291,211168299,1,,11879,2014-12-08 17
11917811,232008937,1,,200,2014-12-01 12
119949716,216068991,1,,5894,2014-12-11 10
128108757,344048036,1,,11406,2014-12-03 20
16788720,171461881,1,94oljqh,8864,2014-11-29 20
123006863,346590136,1,,10431,2014-12-02 23
29524082,19129394,1,,8291,2014-11-23 11
136769457,14903102,1,,3662,2014-11-29 01
114515435,279115146,1,,1863,2014-12-16 14
129489291,225429052,1,,2754,2014-12-06 13
11917811,247955276,1,,9017,2014-11-25 21
119949716,168804844,1,,12230,2014-11-24 21
128108757,283841028,1,,9933,2014-12-06 22
16788720,242943566,1,,7312,2014-12-07 21
123006863,327398566,1,,10431,2014-12-03 14
29524082,19129394,1,,8291,2014-11-23 11
136769457,304470149,1,,2825,2014-12-14 02
114515435,279115146,1,,1863,2014-12-16 14
129489291,388491096,1,,9221,2014-12-16 18
11917811,4988182,1,,10356,2014-12-13 11
119949716,63243151,1,,8300,2014-11-23 16
128108757,359383329,1,99cs0nf,9933,2014-12-02 12
16788720,316858212,1,,8874,2014-12-02 18
123006863,104397999,1,,9650,2014-12-03 11
29524082,36602596,1,996og34,8291,2014-12-11 17
136769457,299158459,1,,10533,2014-11-20 11
114515435,299696378,1,,4778,2014-12-12 21
129489291,225429052,1,,2754,2014-12-06 13
11917811,66062866,1,,12304,2014-12-16 21
119949716,114130967,1,,12773,2014-12-14 10
128108757,253349458,1,,9933,2014-12-02 12
16788720,307559571,1,,7929,2014-12-02 23
123006863,146011865,1,,10703,2014-12-13 20
29524082,134653127,1,,2261,2014-12-17 19
136769457,159263654,1,,14079,2014-12-02 23
114515435,343800043,1,,4778,2014-12-12 22
129489291,21535171,1,,10314,2014-12-06 20
11917811,53208380,1,,12304,2014-12-16 21
119949716,286638586,1,,3381,2014-11-23 21
128108757,316061120,1,99cs0b7,9933,2014-11-30 12
16788720,16345055,1,,300,2014-12-01 10
123006863,285353372,1,,5446,2014-11-22 20
29524082,371456011,1,,11824,2014-12-14 12
136769457,21759435,1,,13230,2014-11-25 09
114515435,72665454,1,,4778,2014-12-12 15
129489291,274337584,1,,6669,2014-12-15 18
11917811,200755628,1,,7663,2014-12-01 16
119949716,394146560,1,,3628,2014-11-23 21
128108757,92421162,1,,6000,2014-11-25 17
16788720,56492313,1,94oljqu,8077,2014-11-30 13
123006863,93477433,1,,3673,2014-12-13 20
29524082,319844427,1,,5017,2014-11-23 11
136769457,290507231,3,99cuqwo,2825,2014-12-12 13
114515435,203977172,2,,4310,2014-12-10 00
129489291,163567798,1,,10322,2014-12-15 17
11917811,113999312,1,,6608,2014-11-25 17
119949716,394986713,1,,552,2014-11-22 03
128108757,81694804,1,99cs0gr,9933,2014-12-13 12
16788720,66970333,1,94olj6q,7312,2014-12-15 18
123006863,347385590,1,,5446,2014-11-22 19
29524082,50791918,1,,6000,2014-12-06 14
136769457,322478978,1,,10533,2014-12-13 13
114515435,183486181,1,,9278,2014-12-10 00
129489291,86168680,1,,6669,2014-12-15 19
11917811,36579772,1,,10120,2014-12-13 15
119949716,313839179,1,,5689,2014-11-21 20
128108757,253349458,1,99cs0cu,9933,2014-12-05 21
16788720,271407805,1,94olj6w,7929,2014-12-17 16
123006863,295162171,4,,9017,2014-11-23 22
29524082,242636830,1,,6000,2014-12-06 16
136769457,307704137,3,,3662,2014-12-08 09
114515435,140071075,1,,11279,2014-12-03 09
129489291,225429052,1,,2754,2014-12-15 17
11917811,64630984,1,,11156,2014-11-19 16
119949716,20241753,1,,5689,2014-11-21 11
128108757,370629801,1,99cs0gr,9933,2014-12-18 22
16788720,31278449,1,,6700,2014-12-09 13
123006863,273002507,1,,10431,2014-12-01 18
29524082,44457604,1,,5399,2014-11-28 09
136769457,131371107,1,,13230,2014-11-20 23
114515435,322577068,2,,11279,2014-12-03 09
129489291,86561901,1,,6669,2014-11-19 18
11917811,247137345,1,,13686,2014-11-19 16
119949716,120305160,1,,5232,2014-11-27 21
128108757,325374710,1,99cs0ej,9933,2014-12-18 22
16788720,230590930,1,,7312,2014-12-10 08
123006863,229058401,1,9r7lk02,8561,2014-12-06 23
29524082,285794344,1,,5399,2014-11-27 14
136769457,263633081,1,,2825,2014-12-16 14
114515435,140071075,2,,11279,2014-12-03 09
129489291,86561901,1,,6669,2014-11-19 18
11917811,64630984,1,,11156,2014-11-19 16
119949716,324078144,1,,2993,2014-12-10 13
128108757,260161622,1,99cs0ao,9933,2014-12-08 22
16788720,309679720,3,94olj6e,7312,2014-12-07 21
123006863,295162171,1,,9017,2014-11-23 21
29524082,203094272,1,996oee2,5399,2014-11-26 13
136769457,299158459,1,,10533,2014-11-25 15
114515435,306462619,1,,484,2014-11-20 09
129489291,2402605,1,,12097,2014-11-22 10
11917811,36928626,1,,13686,2014-12-01 16
119949716,72476062,1,,9053,2014-11-21 11
128108757,260161622,1,99cs0b7,9933,2014-12-08 22
16788720,31278449,1,,6700,2014-12-09 13
123006863,5177873,1,,10431,2014-11-25 10
29524082,203094272,1,,5399,2014-11-24 13
136769457,15097722,1,,3111,2014-11-18 09
114515435,181760203,2,,1916,2014-12-08 20
129489291,71457924,1,,6669,2014-12-15 19
11917811,8113522,1,,7663,2014-12-01 16
119949716,386292614,1,,11552,2014-12-10 13
128108757,232098498,1,99cs0ad,9933,2014-12-02 12
16788720,129604546,1,,7312,2014-12-10 08
123006863,273002507,1,,10431,2014-12-01 19
29524082,223504342,1,,2825,2014-11-24 13
136769457,146847354,1,99cuqrf,2825,2014-12-17 20
114515435,69696061,1,,1916,2014-12-08 20
129489291,304815461,1,,12406,2014-12-15 13
11917811,186674466,1,,10120,2014-12-16 15
119949716,61088628,1,,10223,2014-11-24 21
128108757,295857948,1,,9933,2014-12-13 20
16788720,149918807,1,,13381,2014-11-24 19
123006863,225962449,1,,9017,2014-11-23 22
29524082,198288381,1,996og3k,5399,2014-12-11 17
136769457,345985086,1,,4584,2014-12-07 23
114515435,14102629,1,,2754,2014-12-10 00
129489291,125095288,1,,11879,2014-12-09 20
11917811,360116932,1,,4588,2014-11-20 20
119949716,68702332,1,,9610,2014-11-22 21
128108757,36462115,1,,6045,2014-11-24 20
16788720,47535521,1,,7312,2014-12-10 11
123006863,5177873,4,,10431,2014-11-24 21
29524082,80804899,1,996oedh,5399,2014-11-26 12
136769457,394182981,1,,2825,2014-12-10 10
114515435,344963873,1,,1916,2014-12-08 20
129489291,132520054,1,,13230,2014-11-24 01
11917811,186674466,1,,10120,2014-12-16 15
119949716,68702332,1,,9610,2014-11-22 20
128108757,295857948,1,,9933,2014-12-13 20
16788720,61477428,1,,8874,2014-12-02 18
123006863,70721743,3,,9017,2014-11-22 20
29524082,22926703,1,,2825,2014-11-24 19
136769457,301909370,1,,8250,2014-11-18 09
114515435,381780062,2,,9847,2014-11-20 09
129489291,125095288,4,,11879,2014-12-09 20
11917811,5774678,1,,10120,2014-12-13 11
119949716,158869131,1,,7344,2014-12-13 14
128108757,49902813,1,,5360,2014-12-03 10
16788720,352248978,1,94oljqj,7312,2014-12-15 21
123006863,273002507,1,,10431,2014-12-01 17
29524082,184163199,1,996oeen,5399,2014-12-17 13
